CitizenID,Name,BirthDate,Nationality,Address,VotingStatus,PassportNumber,TaxID,MaritalStatus,CriminalRecord,EducationLevel,Income,ImmigrationYear
CIT_9518,Ricardo Lawrence,23-06-1986,India,"Unit 4218 Box 8838; DPO AE 71138,",Unknown,L89608259,TAX-9518-30,Unknown,Unknown/None,PhD,118893.67,Unknown/None
CIT_9519,Melanie Ponce,30-10-1969,India,"112 Ray Fields; Kennethview; CO 38005,",Unknown,INVALID_reflect,TAX_9519_44,Divorced,Unknown/None,High School,118532.81,Unknown/None
CIT_9520,Ashley Delgado,23-09-1956,United States,"0833 Anthony Mountains, Jillbury, KY 57752",Unknown,852483203,TAX-9520-73,Single,No,High School,96261.92,Unknown/None
CIT_9521,Jeffrey Kim,15-02-1971,India,"98828 Brad Tunnel, Loribury, MD 28743",No,Y85953753,TAX-9521-03,Single,Pending,Bachelors,22336.93,1982.0
CIT_9522,Nina Leach,20-02-1973,India,"302 Patricia Expressway, South Shawntown, MD 55417",Yes,W32597185,TAX-9522-56,Married,Yes,High School,58501.99,Unknown/None
CIT_9523,Linda Gonzales,04-10-2006,France,"4915 Miller Common, Robinsonbury, VA 11770",Yes,247201970,TAX-9523-97,Married,Yes,High School,73735.95,1968.0
CIT_9524,Juan Tucker,20-04-1959,India,"2971 Laura Way Suite 271, Davidmouth, HI 63063",Yes,825737123,TAX_9524_19,Widowed,No,PhD,141860.01,Unknown/None
CIT_9525,Paul Stewart,29-06-1981,United States,"92787 Harris Rue, Port Veronica, TN 89684",Yes,E97329526,TAX-9525-49,Married,No,PhD,21583.16,Unknown/None
CIT_9526,Joseph Wood,16-06-1999,India,"5746 Morrison Union, Edwardstad, LA 44753",Unknown,830698213,TAX-9526-91,Divorced,Pending,High School,62086.96,Unknown/None
CIT_9527,Wendy Bowman,11-03-1937,United States,"092 Barbara Courts, Tranmouth, NY 70328",No,INVALID_pressure,TAX-9527-72,Married,Yes,High School,88477.9,Unknown/None
CIT_9528,Mary Fisher,Unknown/Invalid Format,United States,"64706 Johnston Avenue, East Benjaminshire, FM 86070",Yes,A59967073,TAX_9528_28,Divorced,Pending,Doctorate,88502.49,Unknown/None
CIT_9529,Kristen Jackson,11-03-1990,United States,"14414 William Cove Apt. 083, Lake Crystal, MH 15397",Unknown,L55050228,TAX-9529-29,Married,Yes,High School,143339.33,Unknown/None
CIT_9530,David Sutton,17-05-1992,India,"1065 Amanda Springs, Hooperburgh, WY 67023",Unknown,860522501,TAX-9530-99,Widowed,Pending,High School,119897.93,Unknown/None
CIT_9531,James Hernandez,20-11-1971,France,"2499 Bennett Passage Apt. 800, Vincentport, ME 51364",No,O60040389,TAX-9531-88,Married,Pending,Bachelors,28787.64,Unknown/None
CIT_9532,Jesse Erickson,04-08-1936,France,"129 Young Lock, Smithhaven, MA 53552",Yes,A75234753,TAX-9532-79,Unknown,No,PhD,99253.08,1951.0
CIT_9533,Allison Brennan,11-09-1937,France,"53587 Randy Centers, Manuelchester, AS 91386",Yes,012281134,TAX-9533-29,Divorced,Yes,High School,65704.24,1978.0
CIT_9534,Steven Gomez,07-07-1948,France,"52759 Angela River Suite 713, Palmerville, IN 89811",No,INVALID_cut,TAX-9534-92,Single,Pending,Bachelors,138170.16,Unknown/None
CIT_9535,Marissa Parker Dds,18-12-1962,United States,"640 Kline Square Apt. 373, Jenkinsmouth, AZ 40629",Yes,778412644,TAX_9535_90,Widowed,Pending,Doctorate,136381.67,Unknown/None
CIT_9536,Eric Campos,26-08-1943,United States,"3695 Terrell Spring, Randallmouth, AL 83087",No,273733508,TAX-9536-61,Married,No,High School,61093.33,Unknown/None
CIT_9537,Glen Parker,01-11-1981,France,"00406 Richard Cape Apt. 162, Port Jennifermouth, VT 60226",Yes,416609366,TAX-9537-61,Married,No,High School,25980.68,Unknown/None
CIT_9538,David Keller,08-02-1974,France,"3881 Patricia Flats Apt. 682, North Toddbury, GU 82814",Unknown,R17260688,TAX_9538_61,Divorced,Yes,Doctorate,55367.45,2014.0
CIT_9539,Timothy Jones,16-11-1993,India,"676 Robert Ramp Suite 778, Dixonfurt, MO 50542",No,026674194,TAX-9539-06,Widowed,Yes,High School,59733.89,1983.0
CIT_9540,Benjamin Johnson,28-01-1937,France,"60051 Elaine Plain Suite 377; North Mariaside; WA 77905,",Yes,E24905119,Unknown/None,Married,Yes,Masters,61872.23,2003.0
CIT_9541,Marc Hawkins,22-11-1985,India,"07466 Smith Shore Apt. 057, Port Brandonburgh, AK 27863",Unknown,U04858403,TAX-9541-14,Single,Yes,Masters,80787.58,Unknown/None
CIT_9542,Lauren Fernandez,02-07-1996,United States,"77272 John Flat, North Angelaborough, AL 10096",Yes,924730465,TAX-9542-42,Unknown,No,High School,108204.17,Unknown/None
CIT_9543,Brian Thompson,29-10-1954,India,"5927 Danielle View Suite 291, Simmonsfort, MH 79036",No,INVALID_thing,TAX-9543-58,Widowed,Pending,High School,69487.48,Unknown/None
CIT_9544,Julie Phillips,20-10-1951,France,"1106 Matthew Mountains Suite 191, Alexisbury, OR 70932",Yes,562983565,TAX-9544-13,Unknown,Unknown/None,High School,35555.18,Unknown/None
CIT_9545,Dustin Russo,11-07-1936,France,"283 Angela Ville; Woodardfort; MH 20666,",Yes,INVALID_design,TAX-9545-33,Single,Yes,Doctorate,55675.22,Unknown/None
CIT_9546,Zachary Hall,17-09-1996,France,"90088 Bryan Coves Suite 640; North Rebecca; MH 91206,",Yes,W13198984,TAX-9546-17,Widowed,Unknown/None,Doctorate,78558.29,Unknown/None
CIT_9547,Brenda Barry,18-03-1989,France,"137 Richard Drive Suite 087, Wademouth, IL 61200",No,G42161492,TAX-9547-73,Divorced,Yes,High School,81868.05,Unknown/None
CIT_9548,Jeffrey Valentine,04-10-1971,France,"0145 Melanie Rue, Lewisland, ME 17847",Yes,731234320,Unknown/None,Married,Pending,PhD,89492.07,Unknown/None
CIT_9549,Nicole Dunn,15-09-1938,India,"374 Ronald Curve Apt. 070, Michaelville, MT 37062",Unknown,527890098,TAX_9549_13,Single,Unknown/None,High School,113253.7,Unknown/None
CIT_9550,Robert Garrett,18-03-2001,France,"Unit 9855 Box 0970; DPO AE 20837,",No,INVALID_world,TAX-9550-20,Unknown,Yes,Bachelors,25685.62,Unknown/None
CIT_9551,Mario Duncan,05-04-2003,India,"Unit 6359 Box 9913, DPO AP 01045",Yes,613956337,TAX_9551_55,Single,Unknown/None,Doctorate,100956.37,Unknown/None
CIT_9552,Douglas Miller,06-06-2005,United States,"8913 Taylor Fall Apt. 424, South Joseberg, ND 15413",Unknown,U30537735,TAX-9552-27,Widowed,Unknown/None,PhD,-28630.0,Unknown/None
CIT_9553,Robert Barnes,04-04-1987,United States,"5874 Victoria Stravenue Suite 764, Andrewview, MH 09713",No,440034488,Unknown/None,Divorced,Unknown/None,Doctorate,31516.46,Unknown/None
CIT_9554,Lori Rivera,Unknown/Invalid Format,United States,"697 Kathleen Squares, North Vanessaport, AL 89230",Yes,923680423,TAX-9554-65,Widowed,Pending,Bachelors,13116.76,Unknown/None
CIT_9555,Jasmine Mullins,08-11-1974,India,"875 Duke Tunnel, Millerland, AR 29645",Unknown,606879300,TAX-9555-49,Married,Unknown/None,PhD,65847.14,Unknown/None
CIT_9556,Justin Macias,21-05-1969,India,"1541 Hoffman Shoal Apt. 543, East Virginia, MS 14398",Yes,INVALID_administration,TAX-9556-12,Single,Unknown/None,Bachelors,10341.66,Unknown/None
CIT_9557,Lori Walker,09-10-1973,India,"445 Kristi Flats; South Chelseamouth; GU 58054,",Yes,675381779,TAX-9557-76,Married,Unknown/None,High School,105478.83,Unknown/None
CIT_9558,Jill Henry,03-03-1963,India,"6852 Mcdonald Stream, Robertberg, VI 81567",Yes,L69323442,TAX-9558-91,Widowed,Yes,Doctorate,51526.55,Unknown/None
CIT_9559,Lisa Burton,12-04-2004,France,"010 Cynthia Springs, Lake Jennifer, ID 24173",No,U24315176,TAX-9559-09,Unknown,Pending,Doctorate,-60995.0,1995.0
CIT_9560,Selena Brown,Unknown/Invalid Format,India,"USNV Berger, FPO AA 74639",Yes,INVALID_sure,TAX-9560-44,Widowed,Unknown/None,Masters,114309.34,Unknown/None
CIT_9561,Robert Shaw,13-11-1991,United States,"51039 Chavez Shores, Judithton, WA 75481",Yes,Z52405410,TAX-9561-38,Single,Pending,High School,23544.76,Unknown/None
CIT_9562,Amy Huber,03-03-1993,United States,"86679 Mitchell Mission, Warrenview, TX 15737",Yes,T50847211,TAX-9562-21,Single,No,High School,77857.43,Unknown/None
CIT_9563,Dustin Miller,27-07-1957,India,"USNS Byrd, FPO AE 22667",Yes,X35466942,TAX-9563-94,Unknown,Yes,Masters,46535.33,2018.0
CIT_9564,Beth Moreno,05-06-1953,India,"5802 Autumn Lakes Apt. 519; Grantton; WA 47149,",Yes,078584483,TAX-9564-85,Unknown,Unknown/None,High School,141588.53,Unknown/None
CIT_9565,Robert Jackson,20-11-1959,United States,"9134 Teresa Squares Suite 075, Lake Markview, SC 38745",Yes,445178285,TAX_9565_82,Divorced,No,Bachelors,70083.72,Unknown/None
CIT_9566,Pamela Elliott,26-01-1988,France,"4801 Chang Courts, Evansview, MA 55259",Unknown,T83666340,TAX-9566-41,Widowed,Unknown/None,PhD,84227.24,Unknown/None
CIT_9567,Richard Berg,14-04-1960,India,"19865 Jimenez Turnpike Suite 853, New Ashleyport, HI 06791",Yes,Y92678067,TAX-9567-44,Unknown,Unknown/None,High School,119905.35,2019.0
CIT_9568,Terri Peterson,17-09-1992,France,"071 Herman Groves, Morganstad, OR 47781",Yes,INVALID_company,TAX-9568-85,Widowed,No,High School,133119.99,Unknown/None
CIT_9569,William Haney,24-01-1950,France,"45424 Davis Fort; West Janechester; HI 64797,",Unknown,Y02549600,TAX-9569-34,Unknown,Unknown/None,High School,31622.33,1972.0
CIT_9570,Summer Foster,30-06-1961,France,"2172 Dawn Mountain, North Patricia, GU 76588",Unknown,601659466,TAX-9570-58,Widowed,Unknown/None,High School,71328.41,Unknown/None
CIT_9571,Joseph Anderson,24-10-1972,India,"964 Johnson Ranch Suite 161, Arnoldport, MT 56652",Yes,209821153,Unknown/None,Single,Unknown/None,Doctorate,38088.5,1968.0
CIT_9572,Rebecca Cooper,24-08-1945,India,"76336 Cervantes Points, Lake Jasminestad, FL 44640",No,303475672,TAX-9572-41,Single,Yes,High School,102163.36,Unknown/None
CIT_9573,Richard Anderson,03-08-1938,France,"21303 Tiffany Street Apt. 747, Aaronchester, IN 21538",Yes,INVALID_artist,TAX-9573-26,Single,Unknown/None,PhD,10539.26,Unknown/None
CIT_9574,Miguel Jackson,13-03-1994,India,"074 Julie Light, South Sarah, PA 41000",Yes,INVALID_thousand,TAX-9574-10,Divorced,Yes,Doctorate,24997.72,Unknown/None
CIT_9575,Carol Wilson,25-01-1991,France,"550 Eric Bridge Apt. 946; North Gabrielle; AZ 90609,",No,761135843,TAX-9575-92,Divorced,No,Doctorate,47785.55,1982.0
CIT_9576,Mrs. April Rosario Md,09-08-1980,India,"USCGC Williams, FPO AA 13321",No,931470531,TAX-9576-28,Married,Unknown/None,High School,95644.95,Unknown/None
CIT_9577,Stacey Chavez,09-04-1960,France,"415 Christine Port Suite 855, Tabithaside, MH 07895",Yes,INVALID_growth,TAX-9577-78,Widowed,Unknown/None,Masters,61446.9,1950.0
CIT_9578,Pamela Ortega,09-05-2006,France,"1122 Thomas Junctions; Lake Michael; GU 02544,",Yes,934754651,Unknown/None,Divorced,Yes,High School,89742.17,Unknown/None
CIT_9579,Christopher Carr,10-03-1993,India,"406 Jennifer Center, Port Kristopher, IN 64467",No,INVALID_determine,TAX-9579-92,Single,Yes,PhD,76520.28,1982.0
CIT_9580,Jessica Terry,19-02-1974,United States,"64649 Chapman Point, West Tammy, OK 29928",No,P34260812,TAX_9580_09,Married,Yes,Doctorate,53351.44,Unknown/None
CIT_9581,Anna Kane,07-09-1948,France,"05835 Robertson Mission Suite 954, New Andrea, HI 78049",Yes,X08775004,TAX-9581-43,Divorced,No,PhD,31029.89,Unknown/None
CIT_9582,Thomas Adams,24-08-1950,France,"692 Robinson Flat, Lauriefurt, PW 89256",Unknown,C26409025,TAX-9582-33,Unknown,Unknown/None,Bachelors,122063.77,Unknown/None
CIT_9583,Mark Johnson,29-10-1947,France,"9778 Nguyen Ramp Apt. 114, Lake Josephborough, OR 18115",Yes,137530899,TAX-9583-61,Married,Pending,Masters,97210.57,Unknown/None
CIT_9584,Michael Mahoney,20-12-1972,United States,"9419 Thomas Wall Suite 094, West Ronnie, MP 02769",Yes,Y33167915,TAX_9584_59,Single,Unknown/None,High School,113782.36,Unknown/None
CIT_9585,Steven Harris,02-06-1991,France,"Unit 8663 Box 1599; DPO AE 37810,",Unknown,422234670,TAX-9585-52,Divorced,Yes,Doctorate,30927.48,2016.0
CIT_9586,David Patterson,15-01-1998,India,"23876 Burns Bypass, New Raymond, UT 81480",No,646304430,TAX_9586_74,Single,Unknown/None,Bachelors,40508.9,1991.0
CIT_9587,Kenneth Nunez,15-11-1963,United States,"072 Lisa Prairie Apt. 010, Granthaven, AK 92376",Yes,752120618,TAX-9587-70,Married,Unknown/None,High School,-53377.0,Unknown/None
CIT_9588,Nathan Hurst,02-12-1937,United States,"275 Zachary Hollow Apt. 716, New Samuelmouth, MA 80547",No,909301203,TAX-9588-72,Single,No,Bachelors,119978.01,Unknown/None
CIT_9589,Wendy Robertson,21-07-1951,United States,"71129 Mitchell Harbor, West Joseph, PA 79633",Yes,INVALID_present,TAX-9589-00,Unknown,Pending,Doctorate,106538.42,Unknown/None
CIT_9590,Jesse Cooper,16-09-1967,France,"USCGC Ortiz, FPO AE 11098",Yes,418594396,TAX_9590_24,Married,Yes,High School,104416.13,1975.0
CIT_9591,Kelly Ramirez,26-11-1944,United States,"39810 Patton Plains, Davidside, ME 70396",No,X64416601,TAX-9591-25,Single,Yes,High School,30702.97,Unknown/None
CIT_9592,Olivia Gibson,23-01-1983,United States,"USCGC Zimmerman, FPO AE 29924",Unknown,762337897,TAX-9592-97,Single,Yes,Bachelors,49040.15,Unknown/None
CIT_9593,Jose Walsh,27-02-1960,India,"7138 Henson Club Suite 299, Williamsfort, NH 61362",Unknown,783103506,Unknown/None,Divorced,No,PhD,81646.91,1968.0
CIT_9594,Jodi Shaw,03-03-1987,United States,"58092 Smith Shore, West Amanda, GA 79652",Yes,Q69521469,TAX_9594_67,Widowed,Yes,Masters,117213.67,Unknown/None
CIT_9595,Chloe Ortega,07-12-2000,India,"PSC 2557, Box 2530, APO AE 78716",No,546527885,TAX_9595_14,Divorced,Pending,Doctorate,124375.21,Unknown/None
CIT_9596,Arthur Nelson,24-04-1974,France,"3901 Murphy Key Apt. 770, West Jacquelineburgh, FM 22863",Yes,621868678,TAX-9596-16,Divorced,Yes,Doctorate,99742.61,Unknown/None
CIT_9597,Amanda Gibson,04-04-1980,India,"93705 Wallace Light; Port Calvinfurt; TX 94507,",Yes,INVALID_three,TAX-9597-57,Married,Unknown/None,High School,149404.97,Unknown/None
CIT_9598,Ronald Hill,28-02-1984,France,"20713 Marshall Gateway Suite 404; Dawnland; GA 55874,",No,146889221,TAX-9598-60,Married,Unknown/None,Bachelors,147414.48,Unknown/None
CIT_9599,Carol Mcdonald,27-02-2002,France,"8981 Brenda Estates Suite 035, Wuborough, MP 15451",Yes,P84383722,TAX-9599-44,Single,Unknown/None,High School,78618.01,Unknown/None
CIT_9600,Debra Stark,19-06-1940,India,"341 Cynthia Islands Suite 958, Kristinhaven, NY 55032",Yes,010358671,TAX-9600-20,Widowed,Yes,PhD,53099.35,Unknown/None
CIT_9601,Ronald Brooks,18-10-1967,United States,"37795 Jennifer Bridge; Patriciaport; OK 44977,",No,029746486,TAX-9601-04,Single,Unknown/None,PhD,62745.54,Unknown/None
CIT_9602,Nicolas Jones,08-07-2005,United States,"5415 Rachel Crossroad, Danielton, VA 15110",Unknown,INVALID_our,TAX-9602-20,Single,Unknown/None,Masters,-37207.0,Unknown/None
CIT_9603,Laura Berry,21-01-1950,France,"0778 Julia Crescent Suite 631; North Dianashire; AK 73117,",No,399435094,TAX-9603-37,Married,Unknown/None,High School,104317.0,Unknown/None
CIT_9604,John Hill,24-02-1997,United States,"299 Shelley Cape; New Ricky; NV 39698,",Yes,R38085233,TAX-9604-70,Unknown,Unknown/None,Masters,132372.38,Unknown/None
CIT_9605,Natasha Barnes Md,10-05-1965,India,"63618 Drake Crest Suite 527, East Toniborough, KS 02141",No,INVALID_plan,TAX-9605-79,Divorced,Pending,Bachelors,114592.63,1957.0
CIT_9606,Kevin Jordan,26-10-1968,India,"USNS Turner; FPO AA 02778,",No,X82964755,TAX_9606_61,Unknown,Pending,High School,28888.06,2020.0
CIT_9607,Angela Davis,28-07-1952,India,"388 Peterson Mill Suite 460, Courtneyville, OK 74076",Unknown,569609803,TAX-9607-29,Single,Unknown/None,Doctorate,71938.55,1944.0
CIT_9608,Catherine Reed,13-09-1992,France,"322 Morton Field, Adambury, CT 20424",No,806303648,TAX-9608-69,Single,Unknown/None,Doctorate,140047.05,2016.0
CIT_9609,Nathan Johnson,13-02-1942,France,"USS Schneider; FPO AE 81553,",Yes,INVALID_example,TAX_9609_42,Single,Unknown/None,High School,42161.52,Unknown/None
CIT_9610,Brittney Baldwin,Unknown/Invalid Format,France,"468 Amy Forge Suite 031, North Traceyberg, NM 30868",No,623722793,Unknown/None,Widowed,No,Masters,125551.92,Unknown/None
CIT_9611,Sharon Dixon,23-02-1979,United States,"2815 Campbell Burgs Suite 874, Brownbury, MI 40947",No,INVALID_help,TAX-9611-46,Single,Unknown/None,High School,47304.72,Unknown/None
CIT_9612,Richard Olson,26-07-1998,France,"827 Rebecca Mountain Apt. 738; West Taylor; DC 85065,",Yes,G82677688,TAX-9612-65,Single,No,High School,105381.3,Unknown/None
CIT_9613,Ashley Barnes,24-10-1955,United States,"3899 Benjamin Island Suite 675, New Deborahborough, ME 69030",Yes,X18820861,TAX-9613-76,Divorced,Unknown/None,PhD,124250.01,Unknown/None
CIT_9614,Rachel Gross,23-09-1989,India,"492 Wheeler Views; Robertton; VT 07855,",Unknown,P31518875,TAX_9614_57,Divorced,Unknown/None,PhD,40686.36,Unknown/None
CIT_9615,Joseph Lopez,06-08-1942,United States,"700 Kennedy Overpass, Joshuachester, VT 44437",Unknown,241651047,TAX-9615-62,Single,Unknown/None,Masters,61095.57,Unknown/None
CIT_9616,William Rios,11-11-1988,France,"14945 Thornton Neck Suite 429; Muellerfort; WY 80614,",Unknown,A30606461,TAX-9616-54,Married,No,Masters,34035.71,Unknown/None
CIT_9617,Christian Smith,28-12-1935,France,"PSC 6086, Box 9877, APO AE 24352",Yes,F44915334,TAX-9617-79,Single,Unknown/None,Bachelors,42071.84,2019.0
CIT_9618,Jason Smith,24-01-1971,France,"USNV Jackson; FPO AP 49101,",Yes,527808749,TAX-9618-09,Widowed,Yes,Doctorate,87742.2,1991.0
CIT_9619,John Long,12-11-1958,United States,"36388 Harrell Track Suite 299; East Richardfort; PA 22669,",Yes,H86018485,TAX-9619-45,Single,Unknown/None,Bachelors,41129.77,Unknown/None
CIT_9620,Tracie Doyle,26-03-1992,India,"75548 Mays Island, New Jason, VA 06526",Unknown,914301939,TAX_9620_56,Single,Unknown/None,Masters,81698.47,1986.0
CIT_9621,Michael Stevenson,18-09-1981,India,"98024 Moore Bridge; Justinbury; PW 39449,",Yes,K75796571,TAX-9621-00,Divorced,No,High School,76479.19,1983.0
CIT_9622,Richard Alexander,04-08-1945,France,"2078 Henderson Creek Apt. 768; Richardhaven; AR 35261,",Yes,L14955617,Unknown/None,Married,Unknown/None,Doctorate,119999.33,Unknown/None
CIT_9623,Mackenzie Ray,21-05-1941,United States,"33395 Billy Station, South Shane, FM 91748",No,INVALID_down,TAX-9623-88,Widowed,Unknown/None,High School,61756.99,Unknown/None
CIT_9624,Jose Lopez,10-10-1984,France,"44005 Alexander Rue, Richardsonshire, SC 67505",Yes,066758693,TAX-9624-47,Single,Pending,Doctorate,18181.89,1978.0
CIT_9625,Benjamin Anderson,25-10-2007,France,"Unit 0434 Box 9635; DPO AA 65150,",No,045311324,Unknown/None,Unknown,Unknown/None,PhD,79031.74,2007.0
CIT_9626,Dr. Melissa Simpson,22-07-1947,United States,"7491 Graham Roads Apt. 555; Lake Erin; FL 63179,",No,B65325034,TAX-9626-40,Unknown,Unknown/None,Doctorate,122787.43,Unknown/None
CIT_9627,George Shepherd,26-11-1934,United States,"93520 Juan Ville Suite 862; Kristinside; NV 59795,",Unknown,913976092,TAX-9627-06,Divorced,Yes,Masters,118497.51,Unknown/None
CIT_9628,Daniel Esparza,02-09-1981,India,"709 Stephanie Overpass, South Sharon, VT 18254",No,O25833160,TAX-9628-15,Unknown,Yes,PhD,74018.26,1959.0
CIT_9629,Robin White,19-01-1960,India,"00405 Thomas Divide Suite 015; Jenniferstad; SD 62608,",Yes,269079919,TAX-9629-24,Widowed,Pending,Bachelors,15909.83,1951.0
CIT_9630,Adam Soto,11-06-1965,United States,"71799 Jessica Pines Suite 212; North Alexis; TN 43728,",Yes,042077754,TAX-9630-21,Single,Pending,High School,22426.89,Unknown/None
CIT_9631,Dawn Price,13-08-1965,United States,"906 Felicia Alley Apt. 200, Lake Amy, NH 47677",Unknown,INVALID_service,TAX-9631-01,Single,Yes,Masters,115155.76,Unknown/None
CIT_9632,Ryan Ortiz,Unknown/Invalid Format,France,"8407 Streetephen Skyway Apt. 995; Marquezton; FM 09461,",No,221031908,TAX-9632-09,Married,Unknown/None,High School,25588.41,Unknown/None
CIT_9633,Greg Flynn Md,11-07-1999,France,"26771 Carly Parkway, Jamiehaven, RI 33538",Yes,695270184,TAX-9633-66,Unknown,Unknown/None,High School,139266.92,Unknown/None
CIT_9634,Amanda Smith,05-07-2017,United States,"806 Allison Mountain Apt. 498, New Marvin, CA 84337",Yes,INVALID_thousand,TAX-9634-01,Single,Unknown/None,High School,20016.77,Unknown/None
CIT_9635,Maria Marshall Dvm,13-12-1972,India,"4679 Stephen Canyon Apt. 466, West Patriciaville, AS 55896",No,895665202,TAX_9635_19,Single,Pending,PhD,139214.19,Unknown/None
CIT_9636,Jason Williams,11-10-1992,India,"PSC 3826, Box 0831, APO AE 52992",Yes,381501749,TAX-9636-49,Single,Yes,High School,15749.65,Unknown/None
CIT_9637,Patrick Taylor,Unknown/Invalid Format,India,"926 Renee Haven, Leeburgh, NV 94083",Yes,637142032,TAX-9637-91,Single,Unknown/None,Masters,97402.1,Unknown/None
CIT_9638,Kayla Adkins,12-12-1997,United States,"103 Heather Lakes; Johnsonmouth; WA 08296,",No,INVALID_manager,TAX-9638-87,Single,Yes,Doctorate,138602.81,Unknown/None
CIT_9639,David Blake,25-09-1970,India,"847 Michael Fords, Smithchester, UT 41268",No,INVALID_treatment,TAX-9639-76,Single,Yes,High School,115138.39,1963.0
CIT_010,Richard Wright,02-03-1974,France,"3885 Christensen Shoal Suite 624; Michaelburgh; NH 16774,",Yes,012250442,TAX-9640-15,Single,Unknown/None,Masters,107906.48,1993.0
CIT_9641,Jennifer French,02-11-1946,France,"077 Christopher Port Apt. 536, Ronaldburgh, WA 67331",No,T45583539,TAX-9641-93,Married,Unknown/None,High School,53259.89,Unknown/None
CIT_9642,Laura Shaw,02-11-1948,United States,"8385 Friedman Manors; Theodorestad; HI 26875,",Yes,INVALID_throughout,TAX-9642-54,Married,Yes,High School,66715.08,Unknown/None
CIT_9643,Samuel Reynolds,23-01-1994,India,"9008 Isaac Fields Apt. 347, West Sandra, AS 09303",Yes,INVALID_price,Unknown/None,Unknown,No,Bachelors,30136.11,1975.0
CIT_9644,Shelly Sparks,04-08-1981,India,"10168 Jasmine Locks Apt. 380, East Aaronport, FL 39847",Yes,492207034,TAX-9644-61,Unknown,Yes,High School,24210.24,Unknown/None
CIT_9645,Bryan Miller,14-06-2003,India,"2122 Jason Groves Apt. 679, Port Kenneth, WY 21681",No,B53796678,TAX-9645-77,Unknown,Pending,Bachelors,123162.59,Unknown/None
CIT_9646,Charles Rodriguez,24-03-1974,India,"705 Ryan Walk, Anthonyland, MS 07167",No,O18656428,TAX-9646-93,Widowed,Yes,Masters,125923.33,Unknown/None
CIT_9647,Alex Armstrong,13-06-1980,United States,"13250 Mckenzie Village, Neilhaven, RI 77766",Yes,INVALID_occur,TAX-9647-64,Single,Unknown/None,High School,86374.68,Unknown/None
CIT_9648,Charles Hernandez,11-01-1960,France,"6943 Sandra Groves; New Elizabethhaven; WI 12213,",Yes,B30205175,TAX-9648-19,Single,No,High School,112457.7,Unknown/None
CIT_9649,Dr. Madison Hooper,01-01-1996,India,"6378 Williams Shores Suite 480; Laratown; ME 84648,",Yes,864933018,Unknown/None,Single,Yes,Masters,-92687.0,1961.0
CIT_9650,Erika Little,17-08-1964,India,"59188 Rios Underpass Apt. 149, Evanberg, MN 85650",No,V62587989,TAX-9650-83,Widowed,Pending,Doctorate,14471.41,2007.0
CIT_9651,Ryan Schwartz,01-12-1951,United States,"78677 Robert Drive, North Wesleyborough, RI 63119",Yes,K91009299,TAX-9651-47,Single,No,High School,84312.83,Unknown/None
CIT_9652,Regina James,29-09-2005,France,"31709 Curtis Row, Anntown, WI 11532",Yes,K17765028,TAX-9652-25,Single,Unknown/None,High School,69230.12,Unknown/None
CIT_9653,Mr. Cory Anderson,03-01-1935,United States,"19708 Gutierrez Garden Suite 369; South Angelaville; LA 21362,",Yes,INVALID_set,TAX-9653-49,Single,Pending,Masters,117559.04,Unknown/None
CIT_9654,Elizabeth Marshall,20-06-1939,United States,"USS Gomez; FPO AP 92459,",No,B63812656,TAX_9654_20,Unknown,No,Bachelors,121853.32,Unknown/None
CIT_017,Julie Frazier,Unknown/Invalid Format,France,"1747 Matthew Shores Suite 423, Wernerfurt, CT 81982",Yes,755883367,TAX-9655-53,Widowed,Unknown/None,Masters,16682.86,Unknown/None
CIT_9656,Robert Browning,31-07-2001,India,"7571 Taylor Lakes, East Nicole, WV 75251",Unknown,INVALID_feel,TAX-9656-08,Married,Unknown/None,Doctorate,46164.11,Unknown/None
CIT_9657,Joseph Ritter,08-09-1998,France,"0476 Nelson Drive, Matthewstad, NJ 51857",No,G19550680,Unknown/None,Divorced,Yes,High School,100688.68,Unknown/None
CIT_9658,John Saunders,25-06-2000,France,"31033 April Rapid Apt. 185, Allisontown, CO 44445",No,W07443979,TAX-9658-34,Single,Pending,Bachelors,145736.39,Unknown/None
CIT_9659,Abigail Jordan,29-10-1975,United States,"589 Jesse Mountain Suite 946; New Keith; NM 75247,",No,A96455787,Unknown/None,Married,Pending,High School,89450.02,Unknown/None
CIT_9660,Stephanie Brown,07-11-1989,France,"6855 Robert Port Apt. 221, East Christopher, HI 45651",Yes,F50981611,TAX-9660-58,Unknown,Unknown/None,High School,131024.45,Unknown/None
CIT_9661,Latoya Bates,14-09-1993,India,"4836 Terri Stream Apt. 303, Juliaside, NY 51235",No,W99752808,TAX-9661-82,Single,Yes,High School,92566.9,Unknown/None
CIT_9662,Eric Thompson,04-05-1968,France,"34086 Dougherty Forge Suite 227, Hullshire, VI 94207",Unknown,798888912,TAX-9662-71,Divorced,Unknown/None,Bachelors,107347.22,Unknown/None
CIT_9663,Susan Ball,13-07-2015,India,"169 Smith Village Apt. 882, Lunaton, RI 40814",Unknown,R34683003,TAX_9663_12,Married,Pending,PhD,93104.17,Unknown/None
CIT_9664,Alec Hancock,21-12-1939,France,"3600 Hale Lock, West George, KY 60284",Yes,019676579,TAX-9664-47,Widowed,Unknown/None,High School,40675.04,Unknown/None
CIT_9665,Derrick King,Unknown/Invalid Format,India,"7770 Jackson Trafficway; Frankchester; MO 32522,",Unknown,Q84147542,TAX-9665-02,Divorced,Yes,PhD,118662.67,2014.0
